,t,N,n_points,base_seed_requested,effective_base_seed,state_seed,family,family_min_jtot,health_check,corr_J_rho,corr_J_tot,corr_SL,corr_P_pair,corr_N_pair,corr_N_env,target_max,target_mean,J_tot_min_grid,J_tot_mean_grid,state_idx
445,0.7,4,144,1,1,1011,broad_xyz,22.359644512058757,False,0.3299357205982135,0.2390737150108366,0.6297854760548789,-0.176354011617715,0.0266121575125956,0.6828677705991939,0.1189704727497095,0.0348773998776074,1.9855741241031457e-15,17.592496054248183,11
446,0.725,4,144,1,1,1011,broad_xyz,22.359644512058757,False,0.3916977965131762,0.3057403247964331,0.6289115397807196,-0.2187391674335886,-0.0264094510642895,0.6611421942904878,0.1138588414423634,0.0362218714010242,1.9855741241031457e-15,17.592496054248183,11
447,0.75,4,144,1,1,1011,broad_xyz,22.359644512058757,False,0.4268458259868224,0.3592166766659748,0.6191234294619883,-0.2316170859559982,-0.0828820430884631,0.6020185357015039,0.1271127749568342,0.0379493459067874,1.9855741241031457e-15,17.592496054248183,11
448,0.775,4,144,1,1,1011,broad_xyz,22.359644512058757,False,0.4296413668134359,0.3931441655922386,0.6060463219763462,-0.2056002275056012,-0.1250899994308524,0.5272105647088557,0.1431274551870965,0.0400503624571893,1.9855741241031457e-15,17.592496054248183,11
449,0.8,4,144,1,1,1011,broad_xyz,22.359644512058757,False,0.4055656478308561,0.4048340573043765,0.5866546448354468,-0.1500261567026811,-0.1375754623397651,0.4531223436932126,0.1588745899201603,0.0423002929568342,1.9855741241031457e-15,17.592496054248183,11
450,0.825,4,144,1,1,1011,broad_xyz,22.359644512058757,False,0.3674132316934737,0.4035330628614147,0.5715624852100343,-0.0768851980599468,-0.1143365974922249,0.3946796755610357,0.1826194743708641,0.0445926529220609,1.9855741241031457e-15,17.592496054248183,11
451,0.85,4,144,1,1,1011,broad_xyz,22.359644512058757,False,0.3235079103009933,0.3947992132487207,0.554569041812077,0.0046379397118793,-0.0604320732601141,0.3478137317085302,0.2045518493655125,0.0466554521632489,1.9855741241031457e-15,17.592496054248183,11
452,0.875,4,144,1,1,1011,broad_xyz,22.359644512058757,False,0.2792787344765931,0.3852421629320154,0.5367838160611511,0.0884838387890703,0.017442771086567,0.3101788231152193,0.2210105542398897,0.0483914148551471,1.9855741241031457e-15,17.592496054248183,11
453,0.9,4,144,1,1,1011,broad_xyz,22.359644512058757,False,0.2379303473181901,0.3786748252004333,0.5196167156406327,0.171743798079886,0.1080982067680259,0.2793203910911614,0.2313173618478755,0.0498134414891936,1.9855741241031457e-15,17.592496054248183,11
454,0.95,4,144,1,1,1011,broad_xyz,22.359644512058757,False,0.1596954810882784,0.3765106015172517,0.5029610942589068,0.3199611989654121,0.2723650106559375,0.2469277356165884,0.2339416540332187,0.0525456472705159,1.9855741241031457e-15,17.592496054248183,11
455,1.0,4,144,1,1,1011,broad_xyz,22.359644512058757,False,0.0602935629576048,0.3762271950352466,0.558005794463656,0.4108540249806847,0.3964755454458545,0.3032729079504129,0.2183252280201976,0.05724930841359,1.9855741241031457e-15,17.592496054248183,11
456,0.05,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.1110579994575433,-0.0210096666205039,0.8457487094258277,0.6035595524561536,0.6405077313627178,0.8400554070098861,0.0004780713342725,0.000107943004165,1.9855741241031457e-15,17.592496054248183,12
457,0.075,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.0828608592006957,-0.0319997184688782,0.8631949573625708,0.6127279141664715,0.6382733289416278,0.8256070948758905,0.0011366690048199,0.0002548587416566,1.9855741241031457e-15,17.592496054248183,12
458,0.1,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.0461048222317972,-0.0482877218927826,0.8852316668876475,0.6237925070966467,0.6337966579236534,0.804384063784891,0.0021711737709584,0.0004828112528816,1.9855741241031457e-15,17.592496054248183,12
459,0.125,4,144,1,1,1012,broad_xyz,22.359644512058757,False,-0.0011896587082875,-0.0653699869587309,0.9097461041876058,0.6352013118421754,0.6266762775317368,0.7762156190265944,0.0036924250763735,0.0008151226814039,1.9855741241031457e-15,17.592496054248183,12
460,0.15,4,144,1,1,1012,broad_xyz,22.359644512058757,False,-0.0508604930571993,-0.0829370485354355,0.9325961514395052,0.6468257549560111,0.6164746291555696,0.7379496837752322,0.0058740561542651,0.0012788919568943,1.9855741241031457e-15,17.592496054248183,12
461,0.1625,4,144,1,1,1012,broad_xyz,22.359644512058757,False,-0.0724794863272042,-0.0919763774070584,0.9422988343020904,0.6527805105786401,0.609346128093624,0.7142552718621593,0.0073207641162311,0.0015689630015525,1.9855741241031457e-15,17.592496054248183,12
462,0.175,4,144,1,1,1012,broad_xyz,22.359644512058757,False,-0.0890681614140865,-0.1012492444930655,0.9506001598059228,0.6588106178810897,0.6000806606497419,0.6875308207187021,0.0090207348024024,0.0019025252083197,1.9855741241031457e-15,17.592496054248183,12
463,0.1875,4,144,1,1,1012,broad_xyz,22.359644512058757,False,-0.0981768906040766,-0.1108710815743835,0.9573632633941104,0.6648076720502377,0.5879062432221719,0.6578296882081422,0.011001476480155,0.0022829345979524,1.9855741241031457e-15,17.592496054248183,12
464,0.2,4,144,1,1,1012,broad_xyz,22.359644512058757,False,-0.0975180818156383,-0.120609535218918,0.9626391428519148,0.6707041411919109,0.5720539031133082,0.6254519453676676,0.0132900494900668,0.0027130406799467,1.9855741241031457e-15,17.592496054248183,12
465,0.2125,4,144,1,1,1012,broad_xyz,22.359644512058757,False,-0.0853039673691098,-0.1302708304767445,0.966409876596435,0.6762638973867142,0.5515975169103684,0.5905978483740746,0.0160648239794345,0.0031946978766686,1.9855741241031457e-15,17.592496054248183,12
466,0.225,4,144,1,1,1012,broad_xyz,22.359644512058757,False,-0.061570352219099,-0.1399326792290676,0.9688334457037768,0.6814406566367738,0.5260870734662737,0.5534899672898329,0.0192687741539601,0.0037312009305397,1.9855741241031457e-15,17.592496054248183,12
467,0.2375,4,144,1,1,1012,broad_xyz,22.359644512058757,False,-0.0274928576420128,-0.1494260854866524,0.9700139000781304,0.6860763167594774,0.4950844110488975,0.5143397881915928,0.0229136882678608,0.0043246676009602,1.9855741241031457e-15,17.592496054248183,12
468,0.25,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.0142787175505275,-0.1582729030927262,0.9702348982954426,0.6904073857146367,0.45890008810225,0.4732315733078212,0.0271650479507593,0.0049778123776106,1.9855741241031457e-15,17.592496054248183,12
469,0.27,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.0860955144631137,-0.1709683921216535,0.9688911832283542,0.6960526031176625,0.3901206746278052,0.4037943268964186,0.0352084228480241,0.0061508396213015,1.9855741241031457e-15,17.592496054248183,12
470,0.29,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.148772440763523,-0.1816071890529938,0.9662981686202972,0.6996104909585499,0.3089499428609066,0.3303611103676013,0.0447558521225248,0.0074882453578659,1.9855741241031457e-15,17.592496054248183,12
471,0.31,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.1944869708363486,-0.1903866041321704,0.9622903957056256,0.6992201286399226,0.2152145162882636,0.2543005120004527,0.0559302886302591,0.008981259581691,1.9855741241031457e-15,17.592496054248183,12
472,0.33,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.224388394428642,-0.1972393489833331,0.9573457460989372,0.6943003819037401,0.1101248750382542,0.1775628418844392,0.0684316266698638,0.010620910865736,1.9855741241031457e-15,17.592496054248183,12
473,0.35,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.2435423520907197,-0.2025260524783701,0.9518707532511684,0.6846350575545656,-0.0048849816074262,0.1028193253273712,0.082010588363814,0.0123902504886285,1.9855741241031457e-15,17.592496054248183,12
474,0.37,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.2572325928255605,-0.205779183354449,0.945538060812161,0.6703095244980273,-0.1260506106169453,0.0339530833432776,0.0963002969453837,0.0142576217136965,1.9855741241031457e-15,17.592496054248183,12
475,0.39,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.2690302279748646,-0.2066705325204018,0.9385069625360626,0.6519218942980098,-0.242014341005625,-0.021693109240602,0.1108264039077117,0.0161903131130677,1.9855741241031457e-15,17.592496054248183,12
476,0.41,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.2808608568844557,-0.2051484725305823,0.9308590188517476,0.6297505061991112,-0.3368283304910072,-0.0539754266585047,0.1250323837007377,0.0181462016168188,1.9855741241031457e-15,17.592496054248183,12
477,0.43,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.2937651637863688,-0.2008964716222727,0.922890261474138,0.6041025740901678,-0.3957569581162007,-0.0498505764554945,0.1383189564180259,0.0200908292607076,1.9855741241031457e-15,17.592496054248183,12
478,0.45,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.3084460302135893,-0.19388643946324,0.914517739118822,0.5749068647728987,-0.4141598482343877,-0.0215969772015879,0.1500932543927902,0.0219782051804014,1.9855741241031457e-15,17.592496054248183,12
479,0.5,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.353980821096747,-0.1618324014575825,0.8947482566194268,0.4907733180707492,-0.3923436983326768,0.1168395556371661,0.1702920912622757,0.0262599307984611,1.9855741241031457e-15,17.592496054248183,12
480,0.55,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.4034090491760948,-0.1052736808154782,0.8782645968727208,0.4020397170541349,-0.3528543754789556,0.2890078094429701,0.1737634276620937,0.0296020249947093,1.9855741241031457e-15,17.592496054248183,12
481,0.6,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.4257190561710102,-0.0167355912844666,0.866932965799297,0.3289608042024706,-0.2439401687684063,0.4183266664559575,0.1587552687658629,0.032010373282702,1.9855741241031457e-15,17.592496054248183,12
482,0.6499999999999999,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.3806146388049369,0.1168075457193706,0.8482491371255563,0.2853100846712512,-0.0563661185660845,0.4661073978171459,0.1305969792387625,0.0338350172998456,1.9855741241031457e-15,17.592496054248183,12
483,0.7,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.3450165014308076,0.2883478491357908,0.7849218030051895,0.2621939009789704,0.0811110720237457,0.3925574314571982,0.121597455920287,0.0357778663720664,1.9855741241031457e-15,17.592496054248183,12
484,0.725,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.3719023030664742,0.36884459296968,0.7280834483665066,0.2530101707648876,0.119238523415597,0.308279604047604,0.1175598204750218,0.0370612125973829,1.9855741241031457e-15,17.592496054248183,12
485,0.75,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.4091799177351575,0.4309992509126143,0.6616079918171625,0.2463752645177069,0.1336786572058818,0.2084170346912379,0.1127797497670188,0.0386721577327186,1.9855741241031457e-15,17.592496054248183,12
486,0.775,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.4431122650170516,0.468172216640934,0.5975807996037408,0.2443504174222884,0.1307386493941753,0.1125428723293505,0.1216033800836202,0.040678558358463,1.9855741241031457e-15,17.592496054248183,12
487,0.8,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.4665244772876071,0.4825155763114973,0.544721414600026,0.2486925573293394,0.111195411320219,0.0326471798029906,0.1369437147495099,0.0430879042073552,1.9855741241031457e-15,17.592496054248183,12
488,0.825,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.4783385942370269,0.4798162930826595,0.5082908262289013,0.2559469200376509,0.0702793263533759,-0.0236814273957355,0.1621085031410065,0.0459192335554531,1.9855741241031457e-15,17.592496054248183,12
489,0.85,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.4811877010670952,0.4694599700558042,0.4866265727561978,0.2673916959053392,0.017985883958754,-0.0610873940557476,0.1872665865832545,0.0490129006310317,1.9855741241031457e-15,17.592496054248183,12
490,0.875,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.4796616120252521,0.457763732971321,0.4769923300995944,0.2845768776315743,-0.03624553641633,-0.0838967544515383,0.2098805608099147,0.0520859317396635,1.9855741241031457e-15,17.592496054248183,12
491,0.9,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.4779738300181641,0.4477795348105756,0.4762414137045067,0.3059807052845609,-0.0888135362433009,-0.0939748782948382,0.2283493012128002,0.0548753311037043,1.9855741241031457e-15,17.592496054248183,12
492,0.95,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.4765223087920752,0.436757720268581,0.4845046226752986,0.3543841456238896,-0.1557837036831002,-0.0866264462947759,0.2492185266990866,0.0589192613834403,1.9855741241031457e-15,17.592496054248183,12
493,1.0,4,144,1,1,1012,broad_xyz,22.359644512058757,False,0.4550885057806703,0.4236137771900125,0.5111174131784371,0.3941467778420358,-0.1177699446062272,-0.0359692684042743,0.2487974424021164,0.0612257838305207,1.9855741241031457e-15,17.592496054248183,12
494,0.05,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.0060743076903119,-0.1262928602008473,0.1665935610392942,0.4857029760434508,0.3917527790655702,0.2865724441845256,0.000466632954894,6.610969635482778e-05,1.9855741241031457e-15,17.592496054248183,13
495,0.075,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.1143897098125661,-0.1401036530498008,0.1285385434631721,0.4522428783775502,0.338681084893988,0.2889568954505719,0.0010656742738262,0.0001495594539663,1.9855741241031457e-15,17.592496054248183,13
496,0.1,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.235247163751256,-0.1502907333629648,0.0906853086873286,0.4122594588977735,0.2831639268328075,0.2847226142829884,0.0019463597704748,0.0002765240881115,1.9855741241031457e-15,17.592496054248183,13
497,0.125,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.3481606340070152,-0.1581649472307857,0.055899139506006,0.3543217535476916,0.2059398831340385,0.2746343909008607,0.0031613493342318,0.0004614243578481,1.9855741241031457e-15,17.592496054248183,13
498,0.15,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.4284783697402752,-0.1645920762639342,0.0258194303417446,0.2727546426345937,0.111586009941422,0.2598674805700044,0.0048355970154117,0.0007246525191914,1.9855741241031457e-15,17.592496054248183,13
499,0.1625,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.4528363538195184,-0.1670122220753747,0.0136954498736735,0.223958715678695,0.0599282631500111,0.2521370055595868,0.0058786893208288,0.0008928312691334,1.9855741241031457e-15,17.592496054248183,13
500,0.175,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.4677397452925199,-0.1693161470344091,0.0037350562110142,0.1711418101713491,0.0131729378339644,0.2448683249343104,0.0070715446322684,0.001089070271708,1.9855741241031457e-15,17.592496054248183,13
501,0.1875,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.474151100738637,-0.1716299443618181,-0.0040990962166174,0.1166181267436189,-0.0228100957205755,0.2384520113254105,0.0084499247506523,0.0013167486225474,1.9855741241031457e-15,17.592496054248183,13
502,0.2,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.4737166266740001,-0.1745021684480958,-0.0090342434476074,0.0615801423011546,-0.0484541543893749,0.2341311978791318,0.0100948486224415,0.0015793652445916,1.9855741241031457e-15,17.592496054248183,13
503,0.2125,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.4682758036617532,-0.1788355215212978,-0.0105051850579664,0.0066740424935257,-0.0637941894048612,0.2328028616398438,0.0119629451128044,0.0018809030159742,1.9855741241031457e-15,17.592496054248183,13
504,0.225,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.4574761651513893,-0.1832099935416506,-0.0097897584086201,-0.0444099304046426,-0.067996102574712,0.2334044322443318,0.0140690685802932,0.00222274467178,1.9855741241031457e-15,17.592496054248183,13
505,0.2375,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.4417664051648878,-0.1869951798229918,-0.0067130557605506,-0.0899713781823614,-0.0616716449562811,0.2361811600346966,0.0164259044023648,0.0026086589453626,1.9855741241031457e-15,17.592496054248183,13
506,0.25,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.424584868614572,-0.1897586082907281,-0.0003308141877537,-0.1324411839961744,-0.0468765267823717,0.2439204422143297,0.0190432651213091,0.0030450583473651,1.9855741241031457e-15,17.592496054248183,13
507,0.27,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.3971059240221513,-0.1932639338500152,0.0166001579313238,-0.193471223532955,-0.0070316008941081,0.2649758273970087,0.0237868980515666,0.0038511228017279,1.9855741241031457e-15,17.592496054248183,13
508,0.29,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.3755173308285429,-0.1993556120193195,0.0439318749353321,-0.2491411800510291,0.0515316193429157,0.2965106199676941,0.0292137011671908,0.0048150598721394,1.9855741241031457e-15,17.592496054248183,13
509,0.31,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.3588811877066312,-0.2047059891686133,0.0766993975837456,-0.2977836416787911,0.1127366339767062,0.332515014902931,0.0352909853636027,0.0059377899310185,1.9855741241031457e-15,17.592496054248183,13
510,0.33,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.3482732837063923,-0.2089541828185675,0.1133625798197852,-0.3407403230589427,0.156934444867939,0.370591122313398,0.04194689168519,0.0072300106254489,1.9855741241031457e-15,17.592496054248183,13
511,0.35,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.3428795343654597,-0.2128916085347095,0.152979252625008,-0.3767114220386969,0.1705151114518507,0.4079888331444771,0.0490681327621734,0.0086970277167009,1.9855741241031457e-15,17.592496054248183,13
512,0.37,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.3444133441215523,-0.2157059270446958,0.1967313571215011,-0.4087744151775871,0.1534723868803787,0.4457609176855454,0.0565009445010021,0.0103923552970591,1.9855741241031457e-15,17.592496054248183,13
513,0.39,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.3504265042090866,-0.2159160404999452,0.2417674007641409,-0.4352925205084374,0.1150473465908315,0.4810545684557345,0.064055634901945,0.0123165877333336,1.9855741241031457e-15,17.592496054248183,13
514,0.41,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.3579079420056043,-0.2143032213538762,0.2869043660335253,-0.4495321862379911,0.063385109880089,0.5108636673153985,0.0715146847127271,0.0144852399598547,1.9855741241031457e-15,17.592496054248183,13
515,0.43,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.367503656926389,-0.2085113856507444,0.3327508551894667,-0.4558505003850944,0.0132348408988488,0.5399407620186557,0.0786438741442868,0.0169205508773579,1.9855741241031457e-15,17.592496054248183,13
516,0.45,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.3793522149411479,-0.1983181890257034,0.3815694738078638,-0.4497560894612513,-0.030916646094587,0.5699643628175437,0.0852054824506113,0.0196601000379627,1.9855741241031457e-15,17.592496054248183,13
517,0.5,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.40918282983819,-0.1406864780171342,0.5245522593483205,-0.3658602889699492,-0.1037440901807509,0.6529164437936936,0.105949315467054,0.0283068806697655,1.9855741241031457e-15,17.592496054248183,13
518,0.55,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.4189192070716374,-0.0193557389085525,0.6989987966739029,-0.1683874842196057,-0.133364389938684,0.7385973433482741,0.1250619773344732,0.0400067352859513,1.9855741241031457e-15,17.592496054248183,13
519,0.6,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.3680153168232924,0.1346185166705115,0.8214164346515789,0.1295322231617943,-0.1496731323790575,0.7199467064524201,0.1515384730424843,0.0532383393416527,1.9855741241031457e-15,17.592496054248183,13
520,0.6499999999999999,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.2773950760246464,0.2734448806021806,0.842725720887412,0.4581998374754749,-0.2191162674902954,0.514150732173151,0.1793995015232413,0.0659133193165337,1.9855741241031457e-15,17.592496054248183,13
521,0.7,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.2026389742418017,0.3861294842577816,0.8114169950176687,0.6913352693719973,-0.2724925547776233,0.2931857339766073,0.207487552296322,0.0769612682962463,1.9855741241031457e-15,17.592496054248183,13
522,0.725,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.1676090157002036,0.4412313241161283,0.7927839000209206,0.7621221943250392,-0.2271714100153681,0.2112520231202641,0.2169014590518578,0.0821216364778568,1.9855741241031457e-15,17.592496054248183,13
523,0.75,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.1270672186157988,0.4978194905251286,0.7763330830130507,0.8080173216568112,-0.106728133832237,0.1491171625357135,0.2228824563656342,0.0871779095729173,1.9855741241031457e-15,17.592496054248183,13
524,0.775,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.076938843340413,0.5543192704153241,0.7628129905620127,0.8347709871219053,0.074934236021326,0.1026237716475155,0.229648962359651,0.0920995491979313,1.9855741241031457e-15,17.592496054248183,13
525,0.8,4,144,1,1,1013,broad_xyz,22.359644512058757,False,-0.0182761861928121,0.6083136065817561,0.7528328034854502,0.8474565484126194,0.2554293961284418,0.0707205414279258,0.2360428105325188,0.0967883165370817,1.9855741241031457e-15,17.592496054248183,13
526,0.825,4,144,1,1,1013,broad_xyz,22.359644512058757,False,0.0478975706118662,0.6558545478748661,0.7466360302689339,0.8486213657652784,0.3899338928394809,0.0535171214758814,0.2441101549616271,0.1010525123386855,1.9855741241031457e-15,17.592496054248183,13
527,0.85,4,144,1,1,1013,broad_xyz,22.359644512058757,False,0.1218231686324489,0.6935734247144296,0.7439270975413587,0.8369354564322009,0.4814479546872267,0.0490171382686595,0.249318239480817,0.1047607487423285,1.9855741241031457e-15,17.592496054248183,13
528,0.875,4,144,1,1,1013,broad_xyz,22.359644512058757,False,0.2039039117495792,0.7196617276608581,0.7437947853921726,0.8082271700232704,0.5326798017782045,0.0570248521226876,0.2512343449673633,0.1078997444354973,1.9855741241031457e-15,17.592496054248183,13
529,0.9,4,144,1,1,1013,broad_xyz,22.359644512058757,False,0.2925318736108215,0.7336638544454352,0.7445438267342387,0.7584170081127669,0.54128316772849,0.0750791363920782,0.250964447923833,0.11049203420689,1.9855741241031457e-15,17.592496054248183,13
530,0.95,4,144,1,1,1013,broad_xyz,22.359644512058757,False,0.4690403768191611,0.7301993860890619,0.7371189940997459,0.5943840548676061,0.4593597126809532,0.1208808456429225,0.2636272564616174,0.1141068502739972,1.9855741241031457e-15,17.592496054248183,13
531,1.0,4,144,1,1,1013,broad_xyz,22.359644512058757,False,0.5850668707722139,0.7073925773274691,0.6915712043026191,0.3912300432547985,0.2204957756629811,0.1319939407469529,0.2783185236599789,0.1149945181837685,1.9855741241031457e-15,17.592496054248183,13
532,0.05,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.2729961070627198,0.1587242818018173,0.6337433376544596,-0.1941648256025453,-0.1806610093602395,0.5292444094623064,0.0005071980839339,0.0001090960781501,1.9855741241031457e-15,17.592496054248183,14
533,0.075,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.3138575269401877,0.152298306086188,0.6507974247227909,-0.2105714530267502,-0.1792322846825922,0.5346366767446538,0.0011419801375993,0.00025281667939,1.9855741241031457e-15,17.592496054248183,14
534,0.1,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.360605460032659,0.1398825008213787,0.665030859442872,-0.2237644136904437,-0.1722566415642568,0.5367559866201945,0.0020613816617445,0.000468486372605,1.9855741241031457e-15,17.592496054248183,14
535,0.125,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.3921381699336538,0.1256707144330646,0.6739979829219405,-0.2324440152520117,-0.1630626985264713,0.5312602743075436,0.0032943794170143,0.0007716288418399,1.9855741241031457e-15,17.592496054248183,14
536,0.15,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.3914276808828874,0.1094936514093856,0.678579555188048,-0.2352919824909407,-0.1525939684784961,0.5159801272654447,0.0049131385712564,0.0011771800974968,1.9855741241031457e-15,17.592496054248183,14
537,0.1625,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.3773804522562779,0.0998015340340436,0.6792535794542327,-0.2330577646269669,-0.1453968025668285,0.5030597640880453,0.0059176100789193,0.0014200833583299,1.9855741241031457e-15,17.592496054248183,14
538,0.175,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.3558509141212456,0.0888379362288906,0.6791021255994972,-0.2278683356502297,-0.1362839833549372,0.4860568568786864,0.0070577889052746,0.0016893825417954,1.9855741241031457e-15,17.592496054248183,14
539,0.1875,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.3295585207754909,0.0764604872092883,0.6784670647221792,-0.2196742565673551,-0.1249231662361386,0.4648319173643975,0.0084213999194433,0.0019835120147823,1.9855741241031457e-15,17.592496054248183,14
540,0.2,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.3012521401690876,0.0626414219436796,0.6774268615099966,-0.2081087478642578,-0.1104319935983539,0.4390813036791384,0.0099981185983253,0.0023009342370467,1.9855741241031457e-15,17.592496054248183,14
541,0.2125,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.2736743997265338,0.0473609247777456,0.6761806137747571,-0.1931895471219779,-0.0922034624824353,0.4088910476229203,0.0118547439474685,0.0026391582120229,1.9855741241031457e-15,17.592496054248183,14
542,0.225,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.2484335510773654,0.030850180895327,0.6746468233860832,-0.1745793085037448,-0.0694644873332109,0.3742135735817332,0.0140797908334794,0.0029967992803843,1.9855741241031457e-15,17.592496054248183,14
543,0.2375,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.2266557738727096,0.0134327177963316,0.67269244125487,-0.1522340064877048,-0.0419773837061757,0.335339839706621,0.0165921137913996,0.0033744143628833,1.9855741241031457e-15,17.592496054248183,14
544,0.25,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.2080228155986049,-0.0038279108109686,0.6707543953949662,-0.1267940160579994,-0.010795493046039,0.2935320729945775,0.019404998889307,0.0037733963592054,1.9855741241031457e-15,17.592496054248183,14
545,0.27,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.1801986274035653,-0.0246577507620861,0.6693391980027175,-0.0821703629479879,0.0473808054942387,0.2225079536367272,0.0245516784599669,0.0045077491032049,1.9855741241031457e-15,17.592496054248183,14
546,0.29,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.1438032817421779,-0.0296565476122286,0.6723820934179638,-0.0361651374570703,0.1184692802954458,0.1474028072716451,0.0304984639526649,0.0054564261727916,1.9855741241031457e-15,17.592496054248183,14
547,0.31,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.097462685994031,-0.030235679556757,0.6758734002931074,0.0110992737938757,0.196494062014944,0.0723776745555304,0.037212536891977,0.0065757844555092,1.9855741241031457e-15,17.592496054248183,14
548,0.33,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.0486348629275958,-0.0308340717429436,0.6792667990359,0.0528011473438912,0.2678936522230982,0.0058311281342484,0.0446124070029053,0.0078691837902486,1.9855741241031457e-15,17.592496054248183,14
549,0.35,4,144,1,1,1014,broad_xyz,22.359644512058757,False,-0.007880732136361,-0.0338216948197227,0.6795099454171872,0.0847966267757932,0.3181552130718736,-0.0476149494434266,0.0525641465892277,0.0093263115502938,1.9855741241031457e-15,17.592496054248183,14
550,0.37,4,144,1,1,1014,broad_xyz,22.359644512058757,False,0.0228005121678337,-0.0380417635491377,0.6746825458679877,0.1065888938459433,0.3394799626155483,-0.0871429281419087,0.0608818545901317,0.0109261337673184,1.9855741241031457e-15,17.592496054248183,14
551,0.39,4,144,1,1,1014,broad_xyz,22.359644512058757,False,0.0403481569687679,-0.0447091688540245,0.6665185058683243,0.1168060596571464,0.32890602387376,-0.1101732705566532,0.0693331447295355,0.0126597078833127,1.9855741241031457e-15,17.592496054248183,14
