,t,N,n_points,base_seed_requested,effective_base_seed,state_seed,family,family_min_jtot,health_check,corr_J_rho,corr_J_tot,corr_SL,corr_P_pair,corr_N_pair,corr_N_env,target_max,target_mean,J_tot_min_grid,J_tot_mean_grid,state_idx
401,0.43,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.834778356350198,0.9437113966744504,0.8302576312200981,-0.8355868998375587,-0.5369149088379371,0.3768374887544318,0.1437545650566744,0.0839362237736335,2.2119365552471064e-15,17.487037648106664,0
402,0.45,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.8099607352610043,0.9325559406560388,0.8292215223033391,-0.8316921558884297,-0.6189547336525734,0.3155906319547283,0.1396870689969876,0.0843597396719521,2.2119365552471064e-15,17.487037648106664,0
403,0.5,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.7651379033467224,0.9004378539936465,0.8123155805952058,-0.8904061735086332,-0.6519165795527698,0.1253491150027208,0.1397812115677376,0.089264453496988,2.2119365552471064e-15,17.487037648106664,0
404,0.55,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.7486840811857017,0.8585353770675092,0.77287595455161,-0.896549608234305,-0.6264134573237999,-0.0461630432217658,0.1511462757888308,0.0993831391097637,2.2119365552471064e-15,17.487037648106664,0
405,0.6,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.6448144287789805,0.7668080672637535,0.7560961284319161,-0.8636511407224285,-0.6307412503498632,-0.1936153914663957,0.1562351563794954,0.1031130312585199,2.2119365552471064e-15,17.487037648106664,0
406,0.6499999999999999,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.575345605914436,0.754571383473441,0.7601019113447419,-0.8595908202238794,-0.6945833148030737,-0.2802180095605812,0.15481809831499,0.0970815220098702,2.2119365552471064e-15,17.487037648106664,0
407,0.7,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.6016548952509776,0.7925778421503731,0.7974863474628162,-0.8575738739927554,-0.7857145469399134,-0.3263821141612027,0.1551167141048197,0.0913937772050551,2.2119365552471064e-15,17.487037648106664,0
408,0.725,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.6307791256883782,0.8074955419419376,0.8146772573636086,-0.8487887270632256,-0.8170792306678158,-0.3512626098285611,0.153212567433364,0.0897087660957748,2.2119365552471064e-15,17.487037648106664,0
409,0.75,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.666467234870887,0.8245355576917,0.8350816565283898,-0.8287584044664268,-0.8405638093463784,-0.3866801308405242,0.1480507681510648,0.0886049687705733,2.2119365552471064e-15,17.487037648106664,0
410,0.775,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.7057183065867361,0.845802133970398,0.8615284533694177,-0.7976606935464426,-0.8580784409237093,-0.4238381379655401,0.1441126875898618,0.0881073933925508,2.2119365552471064e-15,17.487037648106664,0
411,0.8,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.747607310985084,0.8675855724641468,0.8869209184636502,-0.7472918020316406,-0.8696130573157959,-0.4555532174752031,0.1473839507281561,0.0880176801734602,2.2119365552471064e-15,17.487037648106664,0
412,0.825,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.7837846623874517,0.8816888478281072,0.9032090101561012,-0.6542215000636568,-0.8807773836461305,-0.4716150306145452,0.1502397929282869,0.0880080534317388,2.2119365552471064e-15,17.487037648106664,0
413,0.85,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.8028715670899069,0.8839866242462635,0.9106975200450936,-0.5016001943382283,-0.8947971424377927,-0.47604539787957,0.1509122638920563,0.0878996478755232,2.2119365552471064e-15,17.487037648106664,0
414,0.875,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.8014059621742052,0.8729520757818414,0.9129783470588756,-0.3403619635548655,-0.899991579284638,-0.4874262120585315,0.1496036831295011,0.0878651664040804,2.2119365552471064e-15,17.487037648106664,0
415,0.9,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.7852042374644416,0.8536824093564142,0.913003550350256,-0.2468414475420708,-0.8786950762715083,-0.5024809675343462,0.147442516700701,0.088087594275994,2.2119365552471064e-15,17.487037648106664,0
416,0.95,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.7474270318968201,0.8154567674870414,0.919635430403531,-0.292062838690965,-0.9278856529722698,-0.5161582496664353,0.1422176023669316,0.090099065035921,2.2119365552471064e-15,17.487037648106664,0
417,1.0,8,144,1,1,1010,broad_xyz,21.99112410904393,False,0.6943508211208732,0.7759721543932717,0.9202662819171308,-0.5940720728985618,-0.9292695691410804,-0.5127720629039367,0.1429909440620979,0.0934488052329258,2.2119365552471064e-15,17.487037648106664,0
418,0.05,8,144,1,1,1011,broad_xyz,21.99112410904393,False,-0.3342000580886886,0.3285403020436518,-0.6500483855404212,-0.626984209780759,-0.5787954305060385,0.0076867246902286,0.0021697114708822,0.0004212999460218,2.2119365552471064e-15,17.487037648106664,1
419,0.075,8,144,1,1,1011,broad_xyz,21.99112410904393,False,-0.1806507648898968,0.379524989880226,-0.6215566491388315,-0.6141542941834557,-0.490031016765537,0.1546981353363726,0.0044264921927837,0.0008751047726285,2.2119365552471064e-15,17.487037648106664,1
420,0.1,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.0583140972545645,0.448072927749353,-0.5341802064426767,-0.5810333031398176,-0.3885031836846193,0.351939459336938,0.0065727763375855,0.0014637945312135,2.2119365552471064e-15,17.487037648106664,1
421,0.125,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.3225834895385061,0.5159646805835003,-0.3912927531258317,-0.5338577167845655,-0.3933547527853363,0.552341937635522,0.0089701084988992,0.0024535178499582,2.2119365552471064e-15,17.487037648106664,1
422,0.15,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.4766114118885834,0.5617175239807942,-0.216934354074738,-0.4810623293948692,-0.5254666520753981,0.6634578147868357,0.0174714552954437,0.0045737024605481,2.2119365552471064e-15,17.487037648106664,1
423,0.1625,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.5151715590792098,0.583801169309109,-0.1412244886170024,-0.4713357671166311,-0.5967062791177519,0.679213875587521,0.0259586881406657,0.0063851498332831,2.2119365552471064e-15,17.487037648106664,1
424,0.175,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.5408662186926734,0.6091532943837323,-0.081236942741579,-0.4805574098188208,-0.6424852471996578,0.6791712278543195,0.0363511482030274,0.0088863073546539,2.2119365552471064e-15,17.487037648106664,1
425,0.1875,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.5634309101233131,0.6470843925003607,-0.0308730529308908,-0.5071871355535281,-0.660298385063233,0.6738199099126817,0.0481652440729476,0.0122351471413141,2.2119365552471064e-15,17.487037648106664,1
426,0.2,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.5869619985667173,0.6970260427366646,0.0086730087261071,-0.5501316145674824,-0.6550024120370543,0.6683327076993582,0.0600216656725205,0.0166796928933583,2.2119365552471064e-15,17.487037648106664,1
427,0.2125,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.6128922823599439,0.7416015358587033,0.0342105866009059,-0.5995018354336091,-0.6151776296293083,0.6578500512419964,0.0712240998950309,0.0219957796146248,2.2119365552471064e-15,17.487037648106664,1
428,0.225,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.6431450484920891,0.7802914791970572,0.0510417927180746,-0.6474964156428039,-0.5332428192993797,0.6451758984523446,0.0809773699453621,0.0279223553628375,2.2119365552471064e-15,17.487037648106664,1
429,0.2375,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.6794152652024781,0.8175845705145188,0.0712078851423349,-0.685863560714857,-0.4365603774376114,0.6296179334482602,0.0890412941077272,0.0343219187547166,2.2119365552471064e-15,17.487037648106664,1
430,0.25,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7173255046796813,0.852154596337319,0.0996709936688972,-0.7134106387794676,-0.3538089136922276,0.6102550605241485,0.095570868062563,0.0410510556911864,2.2119365552471064e-15,17.487037648106664,1
431,0.27,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7718839201356313,0.8957644096362816,0.165216657687928,-0.7442702885366071,-0.2624819964009783,0.5641713407709779,0.104125860665899,0.0521834262961708,2.2119365552471064e-15,17.487037648106664,1
432,0.29,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.8129500750531704,0.9248584022454656,0.2657727900036817,-0.7613435258337697,-0.2495108418258372,0.4842166482754504,0.1129555659711751,0.0633141247353716,2.2119365552471064e-15,17.487037648106664,1
433,0.31,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.8272771321410105,0.9321042060359124,0.375577936942691,-0.7728283486244472,-0.2723952942553605,0.3779401158470363,0.1223664663317842,0.0729966731083303,2.2119365552471064e-15,17.487037648106664,1
434,0.33,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.8162750090645273,0.922578363154458,0.4688331638917716,-0.7874831864836374,-0.2983712877642123,0.2676546271299685,0.1308384217776375,0.0795370911527709,2.2119365552471064e-15,17.487037648106664,1
435,0.35,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7942461819690386,0.9098398355258192,0.5532704047030769,-0.8036737760552124,-0.3550350304469032,0.1702172688880258,0.1376200770626458,0.0828546409244838,2.2119365552471064e-15,17.487037648106664,1
436,0.37,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7686894414687945,0.9002917888422076,0.6335986586721291,-0.8215891198486742,-0.439522246363825,0.1047779906669004,0.1427789291818896,0.0843370327550879,2.2119365552471064e-15,17.487037648106664,1
437,0.39,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.748699447967887,0.897978581732248,0.7066295816463766,-0.8353347389796112,-0.544945294588245,0.0712069802274892,0.1482897793555455,0.085284961186148,2.2119365552471064e-15,17.487037648106664,1
438,0.41,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7392665913452873,0.9003664104288046,0.7613587347214602,-0.840089036553484,-0.6589291000035709,0.0511650537358718,0.1517847447922005,0.0860662948614754,2.2119365552471064e-15,17.487037648106664,1
439,0.43,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7366121384605383,0.902375415028732,0.796881040634426,-0.8407373946359987,-0.7540824961978375,0.0261853507896089,0.1538643787880431,0.0869568775614883,2.2119365552471064e-15,17.487037648106664,1
440,0.45,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7364413238392522,0.9018751709329528,0.8213426495030358,-0.8451580201119664,-0.8113265840250885,-0.0043550513187426,0.1545129817184981,0.0878883306448669,2.2119365552471064e-15,17.487037648106664,1
441,0.5,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7445154312684045,0.8943559042066997,0.8475896326111007,-0.8928360579578515,-0.7739533809362547,-0.0650345922334203,0.1524539902012674,0.0908620901476991,2.2119365552471064e-15,17.487037648106664,1
442,0.55,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7636555888437438,0.8790710407057477,0.79987392832801,-0.9055606870473444,-0.7473283327039129,-0.1271005228545997,0.1564797007183588,0.0961921118344014,2.2119365552471064e-15,17.487037648106664,1
443,0.6,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7380240794262486,0.8548240390110456,0.7679013380241484,-0.8914531569373644,-0.7761209189037148,-0.2182090819451734,0.157280494139441,0.1019949036320167,2.2119365552471064e-15,17.487037648106664,1
444,0.6499999999999999,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7169093422029302,0.8489835495742206,0.8045914661260302,-0.8845682470754889,-0.845280074910609,-0.344929665929509,0.160575362682987,0.1056174725515959,2.2119365552471064e-15,17.487037648106664,1
445,0.7,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.6780034978329446,0.8426736193045798,0.8567584658669296,-0.8852552565782356,-0.9201474362733943,-0.4227024566624199,0.172588879996931,0.105722791313035,2.2119365552471064e-15,17.487037648106664,1
446,0.725,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.6741441269823117,0.843692988985375,0.8800335338297396,-0.8830986243702905,-0.9308338488845592,-0.4449271844087963,0.168686150973648,0.1049760212966409,2.2119365552471064e-15,17.487037648106664,1
447,0.75,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.6799213928867751,0.8515483119643047,0.900878970365939,-0.8762111875386668,-0.9304455188132766,-0.4662154294353257,0.1599446788834434,0.104147698148619,2.2119365552471064e-15,17.487037648106664,1
448,0.775,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.6991378201825126,0.866000120985858,0.9176909363810192,-0.8667527186948323,-0.9277257081020904,-0.484521280697543,0.1532667189425853,0.103338376398067,2.2119365552471064e-15,17.487037648106664,1
449,0.8,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7319370842708205,0.8841388810048615,0.9303277239200404,-0.8474986579109334,-0.9273796581832662,-0.4978058547900914,0.1557655295153204,0.1025153177996572,2.2119365552471064e-15,17.487037648106664,1
450,0.825,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7637189803666439,0.8998218785830042,0.9356050902323272,-0.7864439283287232,-0.9286940244827012,-0.504167407685733,0.1607419707474283,0.1018650580266827,2.2119365552471064e-15,17.487037648106664,1
451,0.85,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7846950005635633,0.908236681464304,0.9340760765943712,-0.6308531084201096,-0.9295010009606222,-0.5066037836397236,0.1628154561274091,0.1016682970471403,2.2119365552471064e-15,17.487037648106664,1
452,0.875,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.7978636902574396,0.9100028204469388,0.9309178260338572,-0.4151636339676653,-0.9230380300443048,-0.511191571197408,0.1613131152243083,0.1018224462428323,2.2119365552471064e-15,17.487037648106664,1
453,0.9,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.8038596846722605,0.9070245412934396,0.930488419868454,-0.260809999726711,-0.8964774842294002,-0.5179528082699579,0.1580828173615034,0.1019933917001021,2.2119365552471064e-15,17.487037648106664,1
454,0.95,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.8069513326532194,0.9001613951961318,0.9423994574978368,-0.2562907311765526,-0.9403250470979918,-0.5391796895872104,0.1546640903177621,0.1027403044250063,2.2119365552471064e-15,17.487037648106664,1
455,1.0,8,144,1,1,1011,broad_xyz,21.99112410904393,False,0.8092044934741545,0.8831722118229552,0.9535250550882076,-0.5807492022791642,-0.9493541077896668,-0.5422958754439637,0.1500715083672333,0.1037777999014714,2.2119365552471064e-15,17.487037648106664,1
456,0.05,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4970500067679217,0.3732391118745686,-0.2191721750565415,-0.3150353152072263,-0.2974818363175336,-0.0306094451757674,0.0004212958108134,5.049371211732687e-05,2.2119365552471064e-15,17.487037648106664,2
457,0.075,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4075993973646351,0.4667949761849073,0.0259553010492409,-0.1979768613458268,-0.1379634218979026,-0.0880133014385713,0.0014133535246766,0.00016709218903,2.2119365552471064e-15,17.487037648106664,2
458,0.1,8,144,1,1,1012,broad_xyz,21.99112410904393,False,-0.0196337934834609,0.3966699214797938,0.0469104158793842,-0.2078916745019171,-0.1536558466085253,-0.0236681149353092,0.0063338500077462,0.0006057428424786,2.2119365552471064e-15,17.487037648106664,2
459,0.125,8,144,1,1,1012,broad_xyz,21.99112410904393,False,-0.1079518229197088,0.3721674197985665,-0.112109427884029,-0.3698253913724509,-0.3923688952357148,0.1715686566729125,0.0173360234323266,0.0017667428690216,2.2119365552471064e-15,17.487037648106664,2
460,0.15,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.0094734311572319,0.3898251708980645,-0.2418385661089656,-0.509839908822297,-0.5344772840965303,0.3893498440501553,0.0297649467282976,0.0036463389691311,2.2119365552471064e-15,17.487037648106664,2
461,0.1625,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.107188631065511,0.4062962517620097,-0.2859075099512618,-0.5608095436813698,-0.5640819195980211,0.4797577778201345,0.0346547464017503,0.0046747214754412,2.2119365552471064e-15,17.487037648106664,2
462,0.175,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.2112507590701082,0.4333003660789342,-0.321677073716644,-0.6055044488831715,-0.565812703959119,0.5551212730188675,0.0377329161968634,0.0057179385099003,2.2119365552471064e-15,17.487037648106664,2
463,0.1875,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.311292698952627,0.4845097486016426,-0.3364669469665664,-0.642533786871609,-0.5431495052521133,0.6078502570474732,0.0388535419547758,0.0068870393620758,2.2119365552471064e-15,17.487037648106664,2
464,0.2,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.3968950749530691,0.5642383243238456,-0.3143320892934304,-0.6640428255347283,-0.5123008845556359,0.6182476153666752,0.0376855651727981,0.0083588847230182,2.2119365552471064e-15,17.487037648106664,2
465,0.2125,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.459423619516584,0.6509780442598178,-0.2314032605832592,-0.6433006231770709,-0.508770142745041,0.5450929844913969,0.036540102405286,0.0103930469767882,2.2119365552471064e-15,17.487037648106664,2
466,0.225,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.48824709164023,0.6879258916996016,-0.1154519417446196,-0.5866900857211692,-0.5450543564734636,0.4016262606406345,0.0440761575466064,0.0130200476253947,2.2119365552471064e-15,17.487037648106664,2
467,0.2375,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.5073146629617828,0.6775298384385324,-0.0156694433937569,-0.5424587155070297,-0.5988651091214909,0.2640660599449668,0.0611761561003149,0.0162276182628132,2.2119365552471064e-15,17.487037648106664,2
468,0.25,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.5336477408954114,0.6556064952533595,0.0504533357564145,-0.5363982963326165,-0.6338683075889634,0.1754316563961568,0.0748862629025096,0.0199577408316363,2.2119365552471064e-15,17.487037648106664,2
469,0.27,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.5530739492751713,0.6301937091300822,0.1117052707911794,-0.5861813729699586,-0.6542076733002323,0.1374213859721436,0.0862968394666534,0.0262528750824493,2.2119365552471064e-15,17.487037648106664,2
470,0.29,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.5343511221098163,0.6322309525144313,0.1605329620849641,-0.643998933129369,-0.6529752321321302,0.1670109067503813,0.0998993127874914,0.0324592848432784,2.2119365552471064e-15,17.487037648106664,2
471,0.31,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4906352425150341,0.654175495648285,0.2256068949037781,-0.6681845679895131,-0.6457305900970128,0.1908482699411323,0.1109454919218411,0.0384717373566359,2.2119365552471064e-15,17.487037648106664,2
472,0.33,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4770026181190223,0.6946738052733015,0.3086422876454301,-0.6587371827649986,-0.62566024826142,0.1696996624940757,0.1135770499964579,0.0439415991521025,2.2119365552471064e-15,17.487037648106664,2
473,0.35,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4986982922754563,0.7280181696476618,0.3791553100993181,-0.655797591906911,-0.5947288263720718,0.1292349703689924,0.1180127772371875,0.048201897156417,2.2119365552471064e-15,17.487037648106664,2
474,0.37,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.5084985400241343,0.7374861559278966,0.4390528021035007,-0.6731945089244852,-0.5737445092662746,0.1069968097817642,0.1344489232513693,0.0513296564084183,2.2119365552471064e-15,17.487037648106664,2
475,0.39,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.485741870424237,0.7415488396191993,0.4994782397545642,-0.6993099963649212,-0.5898549712288398,0.11030412861729,0.1449754656286918,0.0537327131176871,2.2119365552471064e-15,17.487037648106664,2
476,0.41,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4552226911445531,0.7478164458248486,0.5652447808858868,-0.7105056419281165,-0.6233764396136028,0.1183707460106693,0.1549099761023928,0.0560468446419708,2.2119365552471064e-15,17.487037648106664,2
477,0.43,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4464733322501595,0.7508325199554897,0.6298205794010661,-0.7045071568331678,-0.6492283465597385,0.0911988563590797,0.1675182353354437,0.0586466870145593,2.2119365552471064e-15,17.487037648106664,2
478,0.45,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4605122712576885,0.7512141812688338,0.6845560122566783,-0.6950389525292597,-0.6760115665961096,0.0474008433533538,0.1677333773474357,0.0612505174318814,2.2119365552471064e-15,17.487037648106664,2
479,0.5,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4810995803282616,0.7545077551535505,0.7657488078851586,-0.6866767233603842,-0.7145258095834085,-0.0757578547730605,0.1571093731724471,0.0668749493612883,2.2119365552471064e-15,17.487037648106664,2
480,0.55,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4317886385935526,0.7694437209442812,0.7712917509074789,-0.6786786469095453,-0.6766897644465989,-0.1521403896563057,0.170318275378941,0.0737304054777512,2.2119365552471064e-15,17.487037648106664,2
481,0.6,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.3928393109424457,0.7709696115329968,0.7127715227136732,-0.6848148785149911,-0.7506264510976832,-0.1968890772521227,0.1596399640210313,0.0777439419789227,2.2119365552471064e-15,17.487037648106664,2
482,0.6499999999999999,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4663091419539576,0.7635633456453448,0.716960647688522,-0.6705064340937475,-0.7951612070613029,-0.3642561998669852,0.1681273412922464,0.0809819678468984,2.2119365552471064e-15,17.487037648106664,2
483,0.7,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4867224472496558,0.7452352829055063,0.7489878759969307,-0.6917668025319016,-0.8362204193686356,-0.4611807579350591,0.1531671967859229,0.0811712648738999,2.2119365552471064e-15,17.487037648106664,2
484,0.725,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4628414928717521,0.730809449158238,0.77438445640228,-0.6813989589848326,-0.8400627361939736,-0.484413455083489,0.1570733931506252,0.0810949333551699,2.2119365552471064e-15,17.487037648106664,2
485,0.75,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.495482810771564,0.7345557992591024,0.8126803058811938,-0.6538608606086069,-0.8458561308321527,-0.5047527280460765,0.1586512477203999,0.0821737953097243,2.2119365552471064e-15,17.487037648106664,2
486,0.775,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.5403054738853039,0.7507013608147867,0.8491444889315658,-0.6115239174290857,-0.8501569385170299,-0.5203094778377525,0.1758460450750782,0.0835686544186772,2.2119365552471064e-15,17.487037648106664,2
487,0.8,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.5379855179732819,0.7657973049733487,0.8752914676353586,-0.5486799179184235,-0.8514471470946737,-0.5315686157784143,0.1774751853265976,0.0838693489389024,2.2119365552471064e-15,17.487037648106664,2
488,0.825,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.5049480359878579,0.7738748937892853,0.8942510575671028,-0.4412495706801057,-0.8546230736138876,-0.5407391731557613,0.1705662335500547,0.0831923870906141,2.2119365552471064e-15,17.487037648106664,2
489,0.85,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4922301482982225,0.7752208688007088,0.9061447201282606,-0.2579576802370271,-0.8542018236191072,-0.5490198769581328,0.1616960530795215,0.0825677027911515,2.2119365552471064e-15,17.487037648106664,2
490,0.875,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.5070620090116855,0.7752582431125912,0.9158247956738236,-0.0027618168398471,-0.8441328719026022,-0.5637429893026865,0.1530109282224561,0.082708073127978,2.2119365552471064e-15,17.487037648106664,2
491,0.9,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.5245408103376283,0.772613327520361,0.9207672985669196,0.2086040942397902,-0.815989847769898,-0.5760824745244315,0.1544536734958982,0.0830451904363121,2.2119365552471064e-15,17.487037648106664,2
492,0.95,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.5055077626875631,0.7399823268228486,0.9257904076573578,0.3280722164426018,-0.8541971962119921,-0.5795641732123363,0.1627108792005963,0.0829861563999405,2.2119365552471064e-15,17.487037648106664,2
493,1.0,8,144,1,1,1012,broad_xyz,21.99112410904393,False,0.4405856796643959,0.6819745169811849,0.9337730625994533,0.1743552679906118,-0.8209902989395611,-0.5792517728538722,0.1597220704694659,0.0822478911339981,2.2119365552471064e-15,17.487037648106664,2
494,0.05,8,144,1,1,1013,broad_xyz,21.99112410904393,False,-0.2113460837027935,0.3790743177746419,-0.6642452588004163,-0.6987136214442089,-0.5605822970501549,0.6200930387774083,0.0016724850134117,0.0002842633849694,2.2119365552471064e-15,17.487037648106664,3
495,0.075,8,144,1,1,1013,broad_xyz,21.99112410904393,False,-0.2036734405678766,0.3752875747609255,-0.6500011018667776,-0.6893624258646348,-0.5228533811454599,0.6796191737434376,0.0042618241209486,0.0006971003111187,2.2119365552471064e-15,17.487037648106664,3
496,0.1,8,144,1,1,1013,broad_xyz,21.99112410904393,False,-0.1575765142823418,0.3770651925809642,-0.6208599383650322,-0.6838151506357664,-0.5160509884958087,0.7143088917172824,0.0086253157824032,0.0014288342553122,2.2119365552471064e-15,17.487037648106664,3
497,0.125,8,144,1,1,1013,broad_xyz,21.99112410904393,False,-0.0560616493858271,0.3903555111294524,-0.5543837049283203,-0.6817236113509493,-0.576457780208939,0.7169319482904467,0.0150596819904063,0.0027547717797775,2.2119365552471064e-15,17.487037648106664,3
498,0.15,8,144,1,1,1013,broad_xyz,21.99112410904393,False,0.0516724641735261,0.3991226383488165,-0.4958986831888609,-0.6930705712256994,-0.5945081983238454,0.7034019335963781,0.0232134437417107,0.0048609731212273,2.2119365552471064e-15,17.487037648106664,3
499,0.1625,8,144,1,1,1013,broad_xyz,21.99112410904393,False,0.1047250985753462,0.4096527461518943,-0.4799312986649271,-0.7098754683055224,-0.5301596472705383,0.7025577621233575,0.0276022744430642,0.0062649687057749,2.2119365552471064e-15,17.487037648106664,3
500,0.175,8,144,1,1,1013,broad_xyz,21.99112410904393,False,0.1648096041758021,0.4331137156932914,-0.466057152799809,-0.7320491343994899,-0.4378477019445739,0.7015071100528586,0.0328050938138294,0.0080098231101009,2.2119365552471064e-15,17.487037648106664,3
501,0.1875,8,144,1,1,1013,broad_xyz,21.99112410904393,False,0.2348955729748481,0.475462536187834,-0.4430095884476148,-0.7551594139797738,-0.3398460103415167,0.6957950789376338,0.0390243019145066,0.0103522150137336,2.2119365552471064e-15,17.487037648106664,3
502,0.2,8,144,1,1,1013,broad_xyz,21.99112410904393,False,0.3141448740640661,0.5409051034125919,-0.3981028119281244,-0.7726337349786464,-0.2572312908954816,0.6794538676502591,0.0460966197059759,0.0135046631783722,2.2119365552471064e-15,17.487037648106664,3
503,0.2125,8,144,1,1,1013,broad_xyz,21.99112410904393,False,0.3973803032053726,0.6210789540664331,-0.327202744565327,-0.7821571614340977,-0.2053265990917487,0.6504637714736042,0.0520768918354326,0.0175802161766894,2.2119365552471064e-15,17.487037648106664,3
504,0.225,8,144,1,1,1013,broad_xyz,21.99112410904393,False,0.4758702424856915,0.7048864209546509,-0.2272130852379538,-0.7814249911881447,-0.1792514873485945,0.605236553193308,0.0574323616957247,0.0225640301140914,2.2119365552471064e-15,17.487037648106664,3
505,0.2375,8,144,1,1,1013,broad_xyz,21.99112410904393,False,0.5294705213777411,0.766789884942069,-0.109584506600309,-0.7730265642123336,-0.1713724743396663,0.546170778894953,0.0635763173796493,0.0281365556102646,2.2119365552471064e-15,17.487037648106664,3
506,0.25,8,144,1,1,1013,broad_xyz,21.99112410904393,False,0.5597809130168575,0.8003055367609326,0.0059090410895312,-0.7697545014848941,-0.1749937051458129,0.4853890529378689,0.070954190893704,0.0340504526823676,2.2119365552471064e-15,17.487037648106664,3
