t,N,n_points,base_seed_requested,effective_base_seed,state_seed,family,family_min_jtot,health_check,corr_J_rho,corr_J_tot,corr_SL,corr_P_pair,corr_N_pair,corr_N_env,target_max,target_mean,J_tot_min_grid,J_tot_mean_grid,state_idx
0.05,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.1981224684639537,0.5062387483989347,-0.26590440500102214,-0.3299330505955474,-0.3106908366964108,0.02461488817943731,0.003530267690615256,0.0006654608295909172,1.6755229448455879e-15,17.62170968597708,12
0.075,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.3590215862404578,0.5587368438152981,-0.127711968359503,-0.23066184997222502,-0.2107495469321535,0.06662347882905785,0.009316059637371494,0.0020218656972633858,1.6755229448455879e-15,17.62170968597708,12
0.1,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.5497143237122508,0.6091017978876717,0.050586342078659745,-0.10371168318608778,-0.07281455884474344,0.13125604248874997,0.019364359997282254,0.004964079957417546,1.6755229448455879e-15,17.62170968597708,12
0.125,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.6008083584636933,0.636241845211161,0.2156633062500365,0.004990320615544252,0.06357950974931548,0.19008197163904408,0.03899475272787238,0.010523121970900582,1.6755229448455879e-15,17.62170968597708,12
0.15,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.5218137579196499,0.6372378583560505,0.3222843684015368,0.04849202497752431,0.12883448824122212,0.22777962811846264,0.07903212641439654,0.01981967060361002,1.6755229448455879e-15,17.62170968597708,12
0.1625,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.47042655822492324,0.6308062488741294,0.3500057433741088,0.039632560281808345,0.11200591344213091,0.2380361346888722,0.10407696089227687,0.02610586727196392,1.6755229448455879e-15,17.62170968597708,12
0.175,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.42246544869266517,0.6211094544310015,0.36628655648596975,0.015939118485919317,0.05989281420239601,0.23861032668862275,0.13150434132603972,0.03348192743999259,1.6755229448455879e-15,17.62170968597708,12
0.1875,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.3782527749562096,0.6087785432583878,0.3784759231277443,-0.013984595820374297,-0.019197617722587622,0.22787683361660865,0.16021209040130874,0.04191041804310384,1.6755229448455879e-15,17.62170968597708,12
0.2,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.33994148246470485,0.5940587389707909,0.3843949374338856,-0.050090657673624,-0.11256009506102925,0.2019809650519682,0.18886338819127999,0.05127963685929593,1.6755229448455879e-15,17.62170968597708,12
0.2125,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.30569418674127624,0.5749922307423101,0.39091160549930937,-0.08293332276432677,-0.19684119363547628,0.1649154278194298,0.21597506733478578,0.06160942269911888,1.6755229448455879e-15,17.62170968597708,12
0.225,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.28344468458315397,0.5596412068448949,0.3880592261499911,-0.11883870584966144,-0.2560711151764676,0.11617062318767479,0.240029813981574,0.07256584051158048,1.6755229448455879e-15,17.62170968597708,12
0.2375,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.276209605317642,0.5511238861301403,0.3804416824581637,-0.14937645701406344,-0.2867977741433873,0.05626505028307333,0.2596088661868229,0.08395098346330404,1.6755229448455879e-15,17.62170968597708,12
0.25,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.2828173348220073,0.5501212193367272,0.3779191382631753,-0.16252000142426656,-0.2929552125904871,-0.013488443961651768,0.2735446799817649,0.09590116065099677,1.6755229448455879e-15,17.62170968597708,12
0.27,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.3327890644655437,0.5756998695592632,0.3907917073211029,-0.14253940443909305,-0.2666364785363953,-0.12782155834052028,0.286478359978799,0.11517756188991951,1.6755229448455879e-15,17.62170968597708,12
0.29,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.40699562906521225,0.6347480790367712,0.42831813020888065,-0.07796378534100798,-0.19879752453796806,-0.23572203367474587,0.28416760015068254,0.13373958654876664,1.6755229448455879e-15,17.62170968597708,12
0.31,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.4490082341028766,0.7019261938811538,0.4643592840803164,-0.02652605311481495,-0.11496551574898722,-0.31001900135742366,0.3097196945969466,0.15072885416535936,1.6755229448455879e-15,17.62170968597708,12
0.33,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.4283830016705936,0.7360946528583587,0.46914263015982244,-0.06295239574398798,-0.04582576525267021,-0.3352029091551994,0.372444972960846,0.16626408521706829,1.6755229448455879e-15,17.62170968597708,12
0.35,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.3688271180375543,0.7318639229000244,0.44209455283574073,-0.1973746467717648,-0.05334863687571282,-0.3378310454242536,0.43535230102490874,0.18091402224611935,1.6755229448455879e-15,17.62170968597708,12
0.37,5,144,1,1,1012,broad_xyz,22.359644512058754,False,0.31344159481001094,0.7156073600859881,0.41374898098902574,-0.35601023269916743,-0.14702691129211246,-0.35272703152657375,0.49406177303414983,0.19569208624099424,1.6755229448455879e-15,17.62170968597708,12
