t,N,n_points,base_seed_requested,effective_base_seed,state_seed,family,family_min_jtot,health_check,corr_J_rho,corr_J_tot,corr_SL,corr_P_pair,corr_N_pair,corr_N_env,target_max,target_mean,J_tot_min_grid,J_tot_mean_grid,state_idx
0.05,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.16740518368915253,0.4608249411784392,-0.3618580217468094,-0.6740015798800199,-0.5097462415077723,-0.16502488142079655,0.0017099584019794048,0.0004294557239272237,2.2119365552471064e-15,17.487037648106664,1
0.075,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.31120233383611684,0.5502286598086962,-0.22432443868424534,-0.6607689887477325,-0.48454873483418026,-0.19829445820505803,0.004318827659129703,0.001277392602941513,2.2119365552471064e-15,17.487037648106664,1
0.1,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.48616416402526436,0.6462601567208252,-0.034878232893465595,-0.6175702292925792,-0.501828426443472,-0.2314845088098359,0.008969986668821454,0.003104102688646208,2.2119365552471064e-15,17.487037648106664,1
0.125,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.6433084947644783,0.7192925139289065,0.16937631240980836,-0.5585646733636934,-0.6175607619283274,-0.24708638529154983,0.018107867077063806,0.0066350604999320445,2.2119365552471064e-15,17.487037648106664,1
0.15,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.7442451069444352,0.7656984503436768,0.3437627584428266,-0.5220154031465188,-0.6769868931882652,-0.2547281111476146,0.03199564819706727,0.012726357093115922,2.2119365552471064e-15,17.487037648106664,1
0.1625,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.7757466798858766,0.7839324409212926,0.4171920025109322,-0.5194076115205671,-0.6547848937579887,-0.2536811808258142,0.04138354320991539,0.016986076899324125,2.2119365552471064e-15,17.487037648106664,1
0.175,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.7979437243055496,0.8002434284239289,0.4795693847375319,-0.5322101054496816,-0.6242618504236751,-0.2460868398730501,0.05232329664522823,0.02210116657130347,2.2119365552471064e-15,17.487037648106664,1
0.1875,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.8133506799002392,0.8139937728152249,0.5315171921186732,-0.5611068922747732,-0.5897341117617486,-0.23041102758707144,0.06390665111296832,0.027912795725449184,2.2119365552471064e-15,17.487037648106664,1
0.2,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.8253199191350968,0.8265080336115376,0.5756075057604063,-0.6052987977761229,-0.5520752012878796,-0.20565703254192147,0.07623571509397617,0.03430226230685515,2.2119365552471064e-15,17.487037648106664,1
0.2125,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.8373688351515749,0.8396937586726991,0.6163359530975613,-0.6607559011761507,-0.5044777899483037,-0.17403500929738097,0.08884115078662734,0.04120548240934093,2.2119365552471064e-15,17.487037648106664,1
0.225,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.8495182569577527,0.8522216253362863,0.6551939419674555,-0.7212384193933662,-0.4514938834763357,-0.1330929924159119,0.10069439605466055,0.04853132091872432,2.2119365552471064e-15,17.487037648106664,1
0.2375,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.8637949116094208,0.8658607940688064,0.696415543681309,-0.7790261306929245,-0.4011517023563577,-0.08269345693070389,0.11140475838401213,0.05639193320965509,2.2119365552471064e-15,17.487037648106664,1
0.25,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.88105831717391,0.8788408245844542,0.7420710779928361,-0.8265432986014203,-0.3703861281804944,-0.029993726850318137,0.12087285441960548,0.06510227393579346,2.2119365552471064e-15,17.487037648106664,1
0.27,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.911209347331665,0.8946038385533596,0.8224469693430987,-0.8674648101073624,-0.389597461189466,0.07489989836884667,0.13276864428533522,0.08074983625927645,2.2119365552471064e-15,17.487037648106664,1
0.29,8,144,1,1,1001,broad_xyz,21.99112410904393,False,0.9292112688016704,0.9019402371771214,0.8927369357075742,-0.8677515609927295,-0.46919401700823116,0.2162422632895199,0.14131772989915886,0.09622779633766455,2.2119365552471064e-15,17.487037648106664,1
