,state_id,t,N_points,r_J_rho_exp_I3,r_J_tot_I3,r_eta_I3,r_P_pair_I3,r_N_pair_sum_I3,rho_J_rho_exp_I3,rho_J_tot_I3,rho_eta_I3,rho_P_pair_I3,rho_N_pair_sum_I3,I3_max,I3_mean
41,3,0.7,400,0.056197822199103284,0.21829997266936738,-0.11261795760691339,-0.11631482966550291,-0.2874771396363049,0.03206693419971767,0.24695003419556938,-0.14557558229949055,-0.1904444670487839,-0.2981930972349048,0.09948381626774405,0.03695083166097853
42,3,0.8,400,0.18360282579672133,0.3642408996207754,-0.04868014785013611,-0.14720103728538175,-0.4048264653749175,0.25920661654448335,0.41483922470108653,-0.014064001026326482,-0.24562927532172055,-0.45737135421383635,0.14528210151559334,0.040397518836199166
43,3,1.0,400,0.11684940391603155,0.33437616190765695,-0.08257782998145288,0.1599797174229447,-0.030090206856148674,0.17805377590456967,0.3410425131032315,-0.046199007793673745,0.1297503998250834,-0.07797744286048769,0.19495224600611152,0.06156588688683241
44,4,0.1,400,-0.20965533227963504,-0.0491477682217472,-0.2220296835152097,-0.055833445961740516,0.057365502301008224,-0.3320834564434953,-0.19112307090574476,-0.21907141485862353,0.10191384231795855,0.2560891835642679,0.000986169119681953,5.849785431746142e-05
45,4,0.15,400,-0.2603173153934081,0.010946156341447863,-0.3019848509112084,-0.15705336032150752,-0.037675162063278735,-0.3843353031636608,-0.02293760104436514,-0.3430929770155028,-0.09349614590943309,0.0778985514666757,0.002567781368923723,0.0002272997617441907
46,4,0.2,400,-0.34184677233096045,0.040833785592890054,-0.4022201867058214,-0.2786919131962853,-0.10883495562534148,-0.4746139458236376,0.012788974610189059,-0.4664959613164399,-0.25245656476537975,-0.04194621422167267,0.0049355505922777515,0.0006846054105024479
47,4,0.25,400,-0.43270241954632305,0.006014862011219253,-0.4654081878795285,-0.28573149278394516,-0.026909078170654244,-0.5369035374937817,-0.031493262267950774,-0.4929317001191379,-0.2603927606330289,-0.010055771933419042,0.007541274184704013,0.0016809945149759398
48,4,0.3,400,-0.4032518013313172,-0.086817344644928,-0.3447389860762327,-0.15602900827110755,0.16121223665187598,-0.4220633183229065,-0.12574113650824886,-0.2874913975357238,-0.14967641662149886,0.14267139675617,0.012244038746471592,0.003349902413522393
49,4,0.4,400,-0.4659163689480532,-0.15699437769155178,-0.42330712174863927,-0.11474554760595401,0.3277782334247111,-0.4011522483365233,-0.08157873916331115,-0.4416541141953824,-0.1608701713444618,0.3056575102247295,0.03266659005354128,0.010242420698114364
50,4,0.5,400,-0.4571136561375626,-0.11527201601582915,-0.5445118846033647,-0.3050751365422331,-0.27725392066279797,-0.38303355048803245,-0.07850364151536054,-0.4605164679571248,-0.37111944525374124,-0.2515963357910563,0.0640629110696064,0.02133436366559658
51,4,0.6,400,-0.3385308977263947,0.014548065094429505,-0.5172171075637491,-0.253137437471129,-0.2920045636778896,-0.297508497179042,0.0010451810963343106,-0.4544539219574756,-0.29495925669755485,-0.396845145202665,0.11250631769992389,0.03343611103375673
52,4,0.7,400,-0.14447416575763428,0.26799257026615864,-0.3920079799020144,-0.14671280705448633,-0.09560630689321754,-0.17470756821072328,0.24220186582601702,-0.43218700668663323,-0.20495997314989708,-0.2092835667257278,0.15363900462529206,0.04512452145246899
53,4,0.8,400,-0.0004515078027052935,0.4863549791401743,-0.28481894313125533,-0.003036798281169573,-0.011121023472777302,0.04025553639139601,0.4981174617087666,-0.23764179496132917,-0.04828378723932366,-0.05236841321958103,0.16820952019112348,0.0532777901285181
54,4,1.0,400,-0.06701601609394128,0.48544058190992045,-0.38785006160668223,0.28828770111337904,0.16382828009847472,-0.035106892124435324,0.5548670405129894,-0.3966878942581264,0.3525902127155304,0.1821625364045615,0.20571168529213024,0.05510739073293489
55,5,0.1,400,0.0352709821419294,0.4784912298230602,-0.31548088784976125,-0.49067634026514867,-0.4739075906954191,0.024935504030640612,0.42366056604530083,-0.34030710441391054,-0.49059949798618885,-0.4834437688371427,0.001988547475932652,0.000811790745430154
