t,N,n_points,base_seed_requested,effective_base_seed,state_seed,family,family_min_jtot,health_check,corr_J_rho,corr_J_tot,corr_SL,corr_P_pair,corr_N_pair,corr_N_env,target_max,target_mean,J_tot_min_grid,J_tot_mean_grid,state_idx
0.05,7,144,1,1,1032,broad_xyz,21.99112410904393,False,-0.13576149793636316,0.3660399244015735,-0.5134694500449413,-0.5740771274764966,-0.4998131356723811,0.6447868578045299,0.0023312020942901786,0.00033702654352964087,2.24633779487864e-15,17.52339266927084,32
0.075,7,144,1,1,1032,broad_xyz,21.99112410904393,False,-0.07825333075076583,0.37813716218543236,-0.5131311650500485,-0.6054331679169345,-0.5443440692799287,0.6781762197129769,0.006401093757927292,0.0010620882795277175,2.24633779487864e-15,17.52339266927084,32
0.1,7,144,1,1,1032,broad_xyz,21.99112410904393,False,0.0034299922481397893,0.3999645605047177,-0.4978159004647297,-0.6446586713625594,-0.6244320896926427,0.702590598023389,0.014207056667589257,0.0027031780247576288,2.24633779487864e-15,17.52339266927084,32
0.125,7,144,1,1,1032,broad_xyz,21.99112410904393,False,0.09789971624245307,0.44024561510079396,-0.4490499095483514,-0.6804296691337991,-0.7204782244094543,0.7105251875556845,0.0269163393901938,0.006008853659690724,2.24633779487864e-15,17.52339266927084,32
0.15,7,144,1,1,1032,broad_xyz,21.99112410904393,False,0.20534624523485934,0.5136471678688963,-0.3567447831140491,-0.7064759827860746,-0.809375098432392,0.6995172982059747,0.04542437276980752,0.012309233206568421,2.24633779487864e-15,17.52339266927084,32
0.1625,7,144,1,1,1032,broad_xyz,21.99112410904393,False,0.2642603180827004,0.5602152393351338,-0.29277448861943567,-0.712908077375882,-0.843643924230609,0.6829016570337763,0.05702687946329203,0.017187872012677994,2.24633779487864e-15,17.52339266927084,32
0.175,7,144,1,1,1032,broad_xyz,21.99112410904393,False,0.327274778280743,0.6112646446100105,-0.21992517718280008,-0.7169943080882015,-0.8646157095222805,0.6597560878429303,0.06990507809927222,0.023674401472778002,2.24633779487864e-15,17.52339266927084,32
0.1875,7,144,1,1,1032,broad_xyz,21.99112410904393,False,0.38722877665532923,0.659340814221378,-0.1461180574186273,-0.7225523480731245,-0.865644402707783,0.633555721000739,0.08370215392803194,0.03182526730389745,2.24633779487864e-15,17.52339266927084,32
0.2,7,144,1,1,1032,broad_xyz,21.99112410904393,False,0.43969579700237976,0.6999943630892133,-0.07777018455798917,-0.7342545101935068,-0.8363526104422222,0.6087295559323392,0.09861844335267976,0.04154525742762913,2.24633779487864e-15,17.52339266927084,32
0.2125,7,144,1,1,1032,broad_xyz,21.99112410904393,False,0.48645841021177116,0.7331697994507339,-0.014079428903147881,-0.7535141152690032,-0.7784048342465585,0.5860530111868867,0.11460677132441957,0.05268489805613193,2.24633779487864e-15,17.52339266927084,32
0.225,7,144,1,1,1032,broad_xyz,21.99112410904393,False,0.5287627887839417,0.7631737040422644,0.0509756646872689,-0.7780892691903452,-0.700237801969577,0.5627658493824875,0.13239976398227507,0.06526330765782765,2.24633779487864e-15,17.52339266927084,32
0.2375,7,144,1,1,1032,broad_xyz,21.99112410904393,False,0.5705344552582927,0.7920590099617214,0.1241823030852604,-0.8042160341176633,-0.6180112392214534,0.5362039526203022,0.15031139241912314,0.07918753013416839,2.24633779487864e-15,17.52339266927084,32
