t,N,n_points,base_seed_requested,effective_base_seed,state_seed,family,family_min_jtot,health_check,corr_J_rho,corr_J_tot,corr_SL,corr_P_pair,corr_N_pair,corr_N_env,target_max,target_mean,J_tot_min_grid,J_tot_mean_grid,state_idx
0.05,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.1582252671568029,0.5874726650226917,-0.10455878864051839,-0.3366334408152312,-0.25869554843174725,-0.37492726502893603,0.0025447038140782195,0.0006096394179783497,2.24633779487864e-15,17.52339266927084,30
0.075,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.20962587521336074,0.6206325787411119,-0.08045108903674969,-0.36739701714603235,-0.3243334651228547,-0.38110586445362876,0.006466106090663432,0.0016970068857390197,2.24633779487864e-15,17.52339266927084,30
0.1,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.28730925812658725,0.6607545219944698,-0.04158201754945107,-0.38488692678522785,-0.4532278444952612,-0.37088183932001484,0.013347848878907947,0.003835409936002104,2.24633779487864e-15,17.52339266927084,30
0.125,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.3910890774159917,0.7058414590070662,0.009636891010975961,-0.38931824426908523,-0.6313023188456126,-0.3505220587523843,0.02395668243578803,0.007774187685216221,2.24633779487864e-15,17.52339266927084,30
0.15,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.508309436446795,0.7451606010945904,0.045095133574193744,-0.4103617172945347,-0.8143482477673023,-0.35154159773509336,0.038234611791625205,0.014671544553801085,2.24633779487864e-15,17.52339266927084,30
0.1625,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.5629289599377677,0.7624662666939657,0.05762127365971175,-0.42908032577005273,-0.8650583196994363,-0.3622257904622189,0.047101389389332914,0.01966022931162746,2.24633779487864e-15,17.52339266927084,30
0.175,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.6057683551982569,0.7754125662652939,0.06694080745591689,-0.4530815583884361,-0.8604404360293905,-0.37982959251453063,0.05698399012256213,0.025855606233805728,2.24633779487864e-15,17.52339266927084,30
0.1875,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.6388076243305832,0.7874330114943882,0.08103219024315796,-0.47596898210223887,-0.8012478662739861,-0.40255178422657034,0.06758157998008336,0.03338469890710954,2.24633779487864e-15,17.52339266927084,30
0.2,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.667885322645065,0.8010048407416888,0.10705912218964406,-0.49196290110155233,-0.7045201518010622,-0.4229962133579703,0.07845566852904903,0.04218923915717668,2.24633779487864e-15,17.52339266927084,30
0.2125,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.6945383403988199,0.816085536055754,0.14481323730555648,-0.5027618535302122,-0.5969024052837615,-0.43259580834056643,0.09076707828869476,0.05221999469987974,2.24633779487864e-15,17.52339266927084,30
0.225,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.7193302378242412,0.8307900841894227,0.1905944433231166,-0.5145844743334076,-0.5043548679919502,-0.42866289221981,0.10535471009582227,0.0634208380123525,2.24633779487864e-15,17.52339266927084,30
0.2375,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.7433425152259557,0.8445689322321809,0.24395413886124967,-0.5302684423457246,-0.4385994996453647,-0.41034369931629183,0.12182778732927206,0.07557797994303438,2.24633779487864e-15,17.52339266927084,30
0.25,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.7681225510978125,0.8589694851129074,0.3096220261773375,-0.5462927330249725,-0.4019474563094233,-0.3770952483073202,0.14024366372346156,0.08825947950547817,2.24633779487864e-15,17.52339266927084,30
0.27,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.803909839601612,0.8803158011499357,0.4356636794860133,-0.5725925944188921,-0.3957101095705197,-0.29178623264400533,0.1679299492020821,0.10867042080867519,2.24633779487864e-15,17.52339266927084,30
0.29,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8268221918078836,0.8974896147931296,0.5672143468397886,-0.6009145497149948,-0.4352713786679882,-0.19225165343999925,0.19161057614885219,0.12744724269659277,2.24633779487864e-15,17.52339266927084,30
0.31,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8350172670736354,0.914823382588543,0.6647279219755008,-0.6585172752384408,-0.4776781889522574,-0.10476357880414229,0.2109688784807747,0.14199752245715297,2.24633779487864e-15,17.52339266927084,30
0.33,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8359665436078343,0.9327180173206235,0.722926384681659,-0.7416982641214004,-0.5041128161476282,-0.028034411953543562,0.2265907881986231,0.15098473043402144,2.24633779487864e-15,17.52339266927084,30
0.35,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8345497070406209,0.9434895550797239,0.7659869274624952,-0.8104196705927409,-0.5348031044120858,0.0318944147772871,0.23645370103588476,0.15530596315428952,2.24633779487864e-15,17.52339266927084,30
0.37,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8327870588405365,0.9440611358695528,0.8000196597271337,-0.8535312678203377,-0.5670254675566282,0.06879098889139824,0.24341966826766476,0.15686942690705902,2.24633779487864e-15,17.52339266927084,30
0.39,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.829331966649557,0.9348390519212253,0.823714238486494,-0.8736554754247964,-0.5924849482061791,0.07838663950929851,0.24947546422036063,0.15744440334719664,2.24633779487864e-15,17.52339266927084,30
0.41000000000000003,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8237531356201566,0.9184791053027425,0.8394904752556401,-0.8759791871253493,-0.6105029241382367,0.07532577184921176,0.2517425010412072,0.15756837969618764,2.24633779487864e-15,17.52339266927084,30
0.43,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8161478079560951,0.8986047075965263,0.8475826963362252,-0.8697577255770698,-0.62828711487432,0.06751788482325499,0.25568361734782463,0.15764253230811198,2.24633779487864e-15,17.52339266927084,30
0.45,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8059088632603322,0.8772072231118235,0.8466286822686842,-0.8635062313773091,-0.6312984357719498,0.054598357662266214,0.26064100910113897,0.15780157938612993,2.24633779487864e-15,17.52339266927084,30
0.5,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.7925222923115576,0.8301621276332241,0.8057402245266344,-0.8850232944144257,-0.5376451630992038,-0.022101621481284486,0.2682561906079003,0.1642299132704483,2.24633779487864e-15,17.52339266927084,30
0.55,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.7798934486568332,0.7760303163731852,0.7228244484252352,-0.9019919265245925,-0.46384773348479,-0.14777555112379845,0.2737110224070374,0.18482993333675182,2.24633779487864e-15,17.52339266927084,30
0.6,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.6880367631300733,0.7393895276075203,0.7463060099698144,-0.8750287195809879,-0.5549932511610298,-0.359634202554557,0.2791595155974056,0.1996616724748043,2.24633779487864e-15,17.52339266927084,30
0.6499999999999999,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.6979955280237283,0.7843907809768205,0.8018783184586917,-0.8518913728067837,-0.7099230051337951,-0.564576072705948,0.2836176668308852,0.20008242772470652,2.24633779487864e-15,17.52339266927084,30
0.7,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.7678564913287071,0.8327762643380496,0.8398795378696997,-0.8429416476539525,-0.8105914873876777,-0.5948397412957496,0.28918267321716185,0.196917360937917,2.24633779487864e-15,17.52339266927084,30
0.725,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.7931609824586434,0.8445776729915279,0.8573090495215924,-0.8332800672440541,-0.8356568977655766,-0.5889829992129999,0.28832266395952827,0.19524892725923232,2.24633779487864e-15,17.52339266927084,30
0.75,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8093516390135508,0.8517363751634449,0.8720630814368038,-0.8116198580391654,-0.8498788911817248,-0.581629360313503,0.2847828078088139,0.19323599905867742,2.24633779487864e-15,17.52339266927084,30
0.775,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8245686232093423,0.8619366529944313,0.8864330962259753,-0.7670563880748849,-0.8645149884323347,-0.5737914829831333,0.28395896276080324,0.1908814317150948,2.24633779487864e-15,17.52339266927084,30
0.8,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8464771272042222,0.8801288976573377,0.902920447924173,-0.6806201451903838,-0.8831440997731882,-0.5622589200273367,0.28319410735780104,0.18855681383893214,2.24633779487864e-15,17.52339266927084,30
0.825,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8697981095391901,0.9012759030809889,0.9180859954939096,-0.5428556578773126,-0.9033982017041214,-0.5436126471425016,0.28015498616383505,0.18648007723864088,2.24633779487864e-15,17.52339266927084,30
0.85,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8812704838018451,0.9189397042144758,0.9274731535695538,-0.3935903518967488,-0.9177411853494143,-0.526540110489476,0.27943139455676125,0.18458082006772722,2.24633779487864e-15,17.52339266927084,30
0.875,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8773586903994897,0.9301345603522727,0.9312406679034955,-0.29810673745871163,-0.9128848388164312,-0.5227291952705795,0.280759291222212,0.18312368337212215,2.24633779487864e-15,17.52339266927084,30
0.9,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8611253991903761,0.9345532674561599,0.9318427166348258,-0.26655625712550984,-0.8708245911804168,-0.5286034843460725,0.2840845324560105,0.18277585117627415,2.24633779487864e-15,17.52339266927084,30
0.95,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.8295018261039626,0.9235217455582998,0.9328583601703131,-0.36099368511011315,-0.9076256115518334,-0.5397915039927049,0.2885366939154446,0.18663016169960875,2.24633779487864e-15,17.52339266927084,30
1.0,7,144,1,1,1030,broad_xyz,21.99112410904393,False,0.7960606923194599,0.8899003010178597,0.9368391680470455,-0.6403019827070567,-0.9196851111678512,-0.5896993663399849,0.28993132106955366,0.19379483569323236,2.24633779487864e-15,17.52339266927084,30
