t,N,n_points,base_seed_requested,effective_base_seed,state_seed,family,family_min_jtot,health_check,corr_J_rho,corr_J_tot,corr_SL,corr_P_pair,corr_N_pair,corr_N_env,target_max,target_mean,J_tot_min_grid,J_tot_mean_grid,state_idx
0.05,8,144,1,1,1019,broad_xyz,21.99112410904393,False,0.13381622241950225,0.4819701260968385,-0.48652178027412746,-0.5851459331429004,-0.5397717469927669,0.6556384074877518,0.0021984420037040693,0.0004455534192923955,2.2119365552471064e-15,17.487037648106664,9
0.075,8,144,1,1,1019,broad_xyz,21.99112410904393,False,0.21717163420821411,0.49001955516113355,-0.46099211300268894,-0.6116445648027469,-0.5940513633356302,0.6461022261282525,0.005809571393128698,0.001204398280376566,2.2119365552471064e-15,17.487037648106664,9
0.1,8,144,1,1,1019,broad_xyz,21.99112410904393,False,0.3264514887357119,0.5208056834645974,-0.4200772960356596,-0.648756879756502,-0.6662757238848889,0.6208597643374422,0.012241889949644414,0.002709572365514852,2.2119365552471064e-15,17.487037648106664,9
0.125,8,144,1,1,1019,broad_xyz,21.99112410904393,False,0.4475289048289482,0.5829123602582703,-0.35459524124465813,-0.6938849646939579,-0.7339876869793249,0.5965660589822601,0.021993949126001573,0.005617618498781132,2.2119365552471064e-15,17.487037648106664,9
0.15,8,144,1,1,1019,broad_xyz,21.99112410904393,False,0.5818764826945251,0.6684851388563063,-0.2440104429801271,-0.7363086033179337,-0.7929861908915843,0.5472128186728962,0.03699552003465043,0.010945693873131154,2.2119365552471064e-15,17.487037648106664,9
0.1625,8,144,1,1,1019,broad_xyz,21.99112410904393,False,0.6415896079326605,0.7150712542731028,-0.1732861118552462,-0.7536317513374223,-0.8213594872373419,0.5082888438849139,0.04605395215933041,0.014939496574686949,2.2119365552471064e-15,17.487037648106664,9
0.175,8,144,1,1,1019,broad_xyz,21.99112410904393,False,0.6862526738441947,0.7590277643503742,-0.10141464681400343,-0.7698263237174912,-0.8459774529391736,0.4687396527556645,0.05598730699623153,0.019959839238609025,2.2119365552471064e-15,17.487037648106664,9
0.1875,8,144,1,1,1019,broad_xyz,21.99112410904393,False,0.719732470194964,0.799220560922754,-0.02937613309616318,-0.7851076325585815,-0.8621109390424293,0.4359266010503187,0.06629853636431282,0.025926219842236316,2.2119365552471064e-15,17.487037648106664,9
0.2,8,144,1,1,1019,broad_xyz,21.99112410904393,False,0.7419370087825585,0.8295279812179353,0.03769229117901167,-0.8002121433518942,-0.8551027123570024,0.4127747753057772,0.07726578780039951,0.03244835853667264,2.2119365552471064e-15,17.487037648106664,9
0.2125,8,144,1,1,1019,broad_xyz,21.99112410904393,False,0.7572048673775207,0.8521450784135773,0.09877062580888343,-0.8172645541838834,-0.813998676167451,0.40180632542821826,0.08843735192933594,0.03923485305516542,2.2119365552471064e-15,17.487037648106664,9
