regime_label,description,sign,sign_label,lambda_h_over_Jbar,Jbar_RMS,R_internal_norm,h,J_CD,include_D_transverse,env_label,t,N,corr_J_rho_exp,corr_eta,corr_S_L,corr_P_pair,corr_N_pair_sum,corr_J_tot,mean_J_tot,std_J_tot,min_J_tot,max_J_tot,J_tot_analytic,max_I3_minus,mean_I3_minus,median_I3_minus,max_J_rho_exp,mean_J_rho_exp,median_J_rho_exp,mean_S_ABC,mean_S_L,mean_P_pair,mean_N_pair_sum,theta_at_max_I3,phi_at_max_I3
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,0.3277777777777778,400,-0.6202339722137814,-0.6202339722137815,-0.35895785018624254,-0.39674380166888135,-0.1086154788157777,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.003223065657229938,0.0010687122758189982,0.0004295350310254565,0.5733526026248801,0.28614355394244834,0.2429939976015506,0.0052918247237186255,0.0008351494454715156,1.6343957688700943,0.4428369372304138,1.4159756608164864,0.4960409453036515
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,0.35555555555555557,400,-0.6325136690016179,-0.6325136690016178,-0.37627135683431123,-0.35765552402801254,-0.1789973044747323,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.004364810228833477,0.0014921659329948048,0.0006563740203079016,0.5770396656802297,0.29058880820203775,0.2471798580125075,0.006934459775911149,0.0011337187980553181,1.7444809599514566,0.4497898152435658,1.4159756608164864,0.5787144361875934
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,0.3833333333333333,400,-0.6434541031011806,-0.6434541031011809,-0.4047339022208157,-0.31681757905355123,-0.24495476701561172,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.0057671806461326355,0.002024352120461368,0.0010581496671811536,0.5769438075180453,0.29401314027089254,0.25491360238478156,0.008865794585417329,0.0014986005708626693,1.835141361590204,0.4524602074176323,1.4159756608164864,0.5787144361875934
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,0.4111111111111111,400,-0.6525783238931753,-0.652578323893175,-0.4352351199764937,-0.27212326347229504,-0.29076458933455596,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.0074045215995462935,0.0026747224900674203,0.0016766447642282108,0.5730898955695024,0.29638994192807594,0.2631003283865353,0.011096728040300215,0.0019358417955696575,1.9058525688599721,0.4514364449422598,1.3385653278272813,0.5787144361875934
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,0.4388888888888889,400,-0.6591862474481309,-0.6591862474481309,-0.4643996603149088,-0.22157869810188563,-0.3093368841032965,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.009250024060130086,0.0034469082254214123,0.0023517768506683785,0.5656251192901873,0.2977186134528731,0.26934432118183227,0.013634536188138334,0.0024509095492585647,1.9567461840963103,0.4474540549213289,1.3385653278272813,0.5787144361875934
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,0.4666666666666667,400,-0.663348334939838,-0.6633483349398384,-0.49041850436886264,-0.16355607993900492,-0.2971130986212074,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.011312465919398471,0.00434054729033508,0.00314685074597585,0.5550623181483078,0.29802499258488957,0.27571875414288205,0.016483053735570467,0.0030486258096962737,1.9885434415593994,0.4414119071337144,1.3385653278272813,0.6613879270715354
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,0.49444444444444446,400,-0.6634326354806857,-0.6634326354806857,-0.5124144156045867,-0.09718110395351594,-0.25122916802241807,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.013490086752240813,0.0053467827096491975,0.004207634051205099,0.5416003148893903,0.29735464673624956,0.2816109669496467,0.019642882455340488,0.0037331166922310046,2.002476240914657,0.4344258221281821,1.3385653278272813,0.6613879270715354
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,0.5222222222222223,400,-0.6597003639509663,-0.6597003639509669,-0.5292258354464041,-0.02237187342390011,-0.1775495670351688,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.0157145182452942,0.006455203451790725,0.0054471995902753735,0.5254774651769767,0.2957738477415824,0.28358842850753607,0.023111589108987342,0.004507768403038207,2.000199157782991,0.4278382513146451,1.2611549948380762,0.6613879270715354
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,0.55,400,-0.6508750427436493,-0.6508750427436495,-0.5397350008088594,0.05842636360779982,-0.0748106372591562,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.018085276380825594,0.007647781475610115,0.006835784033808514,0.5070174721419477,0.2933715872953843,0.282840821950607,0.026883865615813848,0.005375182749754646,1.9836967016964204,0.42245518704517626,1.2611549948380762,0.7440614179554773
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,0.64,400,-0.589619077766291,-0.5896190777662904,-0.5178180104221631,0.30955820727408584,0.3809410337400705,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.02611220815790788,0.011971822483777102,0.01329176897006078,0.4534112178312428,0.28079770148707744,0.27948485290055575,0.041076065159582606,0.008837844985236012,1.8600435980407333,0.41448723488006484,1.2611549948380762,0.8267349088394192
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,0.73,400,-0.5221301291415223,-0.5221301291415222,-0.4034746203468862,0.4208461249524853,0.42029240395011686,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.03609061491078905,0.017319657687003994,0.01984768168700686,0.4402059708805875,0.2616982923979003,0.26214358440757535,0.057876359780319575,0.013275160041435405,1.692199968126027,0.41254324250285335,1.2611549948380762,0.9094083997233612
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,0.8200000000000001,400,-0.5576448402055332,-0.5576448402055332,-0.2597914807673793,0.3700241791803223,0.2931010277279679,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.05020534745497694,0.025231105405746978,0.02863134716443167,0.39648989030499937,0.23717676507199606,0.23639236074111722,0.07651174510379156,0.018553105862339755,1.5570464868088703,0.40172115853722945,1.2611549948380762,0.8267349088394192
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,0.91,400,-0.7552776655393407,-0.7552776655393401,-0.08564520173539159,0.3069450694439224,0.14086401814934799,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.06975449611120593,0.03586765470721393,0.039362995328491336,0.34110390129720936,0.20882548634101866,0.21433406579510178,0.09593955313088705,0.02440118013654886,1.513556582802293,0.3856726700690263,1.2611549948380762,0.8267349088394192
FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.0,0.2,True,D_with_TF,1.0,400,-0.791547114347676,-0.7915471143476771,0.045394872728009204,0.3227526319246001,0.07177960270827638,,1.7320508075688772,1.7342238036525468e-16,1.7320508075688767,1.7320508075688776,1.7320508075688772,0.09072499865899564,0.04401861148369563,0.04828453344897857,0.28708811251816546,0.17996002310836873,0.19627336234684784,0.11496108848101085,0.030434126723264773,1.5525045809513387,0.3867991378711986,1.3385653278272813,0.7440614179554773
